"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in USD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks, shipping holdbacks, per-item fees  and sales tax collection fees."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","account type","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","giftwrap credits tax","Regulatory Fee","Tax On Regulatory Fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Dec 9, 2025 2:46:35 AM PST","25081665871","Order","112-9584140-7945022","CP-A-K-U","Grumpy Bear Camping Axe & Sickle Set - Dual Outdoor Tools for Camping, Survival & Bushcraft | High Carbon Steel Camping Axe & Hatchet Combo | Black Ox","1","amazon.com","Standard Orders","Amazon","ADDISON","AL","35540","MarketplaceFacilitator","35.99","2.88","0","0","0","0","0","0","0","0","-2.88","-5.40","-5.84","0","0","24.75"
"Dec 9, 2025 3:19:44 AM PST","25081665871","Order","114-4819836-0594640","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","DECATUR","AL","35603","MarketplaceFacilitator","19.99","1.60","0","0","0","0","0","0","0","0","-1.60","-3.00","-5.84","0","0","11.15"
"Dec 9, 2025 3:23:10 AM PST","25081665871","Order","114-3732843-4239468","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","FORT COLLINS","CO","80524","MarketplaceFacilitator","35.94","1.20","0","0","0","0","0","0","-3.59","0","-1.20","-4.85","-6.44","0","0","21.06"
"Dec 9, 2025 3:31:50 AM PST","25081665871","Order","112-4434864-2187434","CP-A-K-U","Grumpy Bear Camping Axe & Sickle Set - Dual Outdoor Tools for Camping, Survival & Bushcraft | High Carbon Steel Camping Axe & Hatchet Combo | Black Ox","1","amazon.com","Standard Orders","Amazon","ALBUQUERQUE","NM","87120","MarketplaceFacilitator","29.99","2.29","0","0","0","0","0","0","0","0","-2.29","-4.50","-5.84","0","0","19.65"
"Dec 9, 2025 3:56:38 AM PST","25081665871","Order","111-6837203-4814654","C-axe-01","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","PITTSTON","PA","18640","MarketplaceFacilitator","10.99","0.66","0","0","0","0","0","0","0","0","-0.66","-1.65","-6.10","0","0","3.24"
"Dec 9, 2025 4:12:52 AM PST","25081665871","Order","113-0498137-0982611","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","ANTIGO","WI","54409","MarketplaceFacilitator","14.99","0.82","0","0","0","0","0","0","0","0","-0.82","-2.25","-5.68","0","0","7.06"
"Dec 9, 2025 4:26:46 AM PST","25081665871","Order","111-2891259-2421041","GB-CA-02-WOLF","Grumpy Bear Camping Hatchet with Wolf Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","ROCHESTER","MI","48307","MarketplaceFacilitator","19.99","1.20","0","0","0","0","0","0","0","0","-1.20","-3.00","-5.84","0","0","11.15"
"Dec 9, 2025 4:48:49 AM PST","25081665871","Order","111-4755357-3356238","AXE-GBWS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","kissimmee","FL","34758","MarketplaceFacilitator","35.41","2.39","0","0","0","0","0","0","-3.54","0","-2.39","-4.78","-6.44","0","0","20.65"
"Dec 9, 2025 5:07:25 AM PST","25081665871","Adjustment","","AXE-WS-S","FBA Inventory Reimbursement - Damaged:Warehouse","1","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","9.38","9.38"
"Dec 9, 2025 5:53:43 AM PST","25081665871","Order","112-6590528-2876251","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","WINTHROP","ME","04364","MarketplaceFacilitator","19.99","1.10","0","0","0","0","0","0","0","0","-1.10","-3.00","-5.68","0","0","11.31"
"Dec 9, 2025 6:02:06 AM PST","25081665871","Order","112-6878000-5945021","Axe-F-R-S","Grumpy Bear 11"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","CAMARILLO","CA","93012","MarketplaceFacilitator","34.41","2.25","0","0","0","0","0","0","-3.44","0","-2.25","-4.65","-6.24","0","0","20.08"
"Dec 9, 2025 6:08:04 AM PST","25081665871","Order","112-9381609-2070607","AXE-WS-S","Grumpy Bear 11"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","LAS VEGAS","NV","89156","MarketplaceFacilitator","29.99","2.51","0","0","0","0","0","0","0","0","-2.51","-4.50","-6.24","0","0","19.25"
"Dec 9, 2025 6:33:44 AM PST","25081665871","Order","112-7965585-5211405","GB-CA-02-TIGER","Grumpy Bear Camping Hatchet with Tiger Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","DEL NORTE","CO","81132","MarketplaceFacilitator","14.99","1.12","0","0","0","0","0","0","0","0","-1.12","-2.25","-5.84","0","0","6.90"
"Dec 9, 2025 7:21:16 AM PST","25081665871","Order","111-6056330-6981043","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","BUCKLEY","WA","98321","MarketplaceFacilitator","14.99","1.42","0","0","0","0","0","0","0","0","-1.42","-2.25","-5.68","0","0","7.06"
"Dec 9, 2025 7:22:17 AM PST","25081665871","Order","S01-7490986-2169248","AXE-SH-S","Grumpy Bear 11"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","MIDLAND","OH","45148","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Dec 9, 2025 7:36:30 AM PST","25081665871","Order","113-2332995-4787441","C-axe-01","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","MENDON","MA","01756","MarketplaceFacilitator","10.99","0.69","0","0","0","0","0","0","0","0","-0.69","-1.65","-6.10","0","0","3.24"
"Dec 9, 2025 7:55:30 AM PST","25081665871","Order","112-7965585-5211405","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","DEL NORTE","CO","81132","MarketplaceFacilitator","14.99","1.12","0","0","0","0","0","0","0","0","-1.12","-2.25","-5.68","0","0","7.06"
"Dec 9, 2025 8:01:50 AM PST","25081665871","Order","114-5974108-5381042","AXE-GBWS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","FLAT ROCK","MI","48134","MarketplaceFacilitator","35.41","1.91","0","0","0","0","0","0","-3.54","0","-1.91","-4.78","-6.44","0","0","20.65"
"Dec 9, 2025 8:03:46 AM PST","25081665871","Order","111-5745845-4311431","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","ROMEOVILLE","IL","60446","MarketplaceFacilitator","14.99","1.27","0","0","0","0","0","0","0","0","-1.27","-2.25","-5.68","0","0","7.06"
"Dec 9, 2025 8:12:12 AM PST","25081665871","Order","113-1630452-2094611","C-axe-01","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","timonium","md","21093","MarketplaceFacilitator","10.99","0.66","4.53","0","0","0","0","0","-4.53","0","-0.66","-1.65","-6.10","0","0","3.24"
"Dec 9, 2025 8:19:23 AM PST","25081665871","Order","113-3365894-0932252","AXE-SH-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","ESCALON","CA","95320","MarketplaceFacilitator","36.94","2.91","0","0","0","0","0","0","-3.69","0","-2.91","-4.99","-6.44","0","0","21.82"
"Dec 9, 2025 9:30:01 AM PST","25081665871","Order","S01-2124839-0901232","AXE-SH-S","Grumpy Bear 11"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","COEUR D ALENE","ID","83814","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Dec 9, 2025 11:32:24 AM PST","25081665871","Order","S01-9567324-8298024","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","sim1.stores.amazon.com","Standard Orders","Amazon","LEWISPORT","KY","42351","","0","0","0","0","0","0","0","0","0","0","0","0","-10.60","0","0","-10.60"
"Dec 9, 2025 11:36:46 AM PST","25081665871","Order","S01-3480142-6650867","AXE-SH-L","Grumpy Bear 15"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","PENSACOLA","FL","32506","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Dec 9, 2025 12:17:22 PM PST","25081665871","Order","113-9300599-7238600","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","MORA","NM","87732","MarketplaceFacilitator","35.94","2.11","0","0","0","0","0","0","-3.59","0","-2.11","-4.85","-6.44","0","0","21.06"
"Dec 9, 2025 1:30:00 PM PST","25081665871","Order","S01-1115744-4633221","AXE-SH-L","Grumpy Bear 15"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","CUERO","TX","77954","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Dec 9, 2025 2:27:47 PM PST","25081665871","Order","113-9992082-0742607","C-axe-02","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","STATEN ISLAND","NY","10310","MarketplaceFacilitator","29.99","2.66","0","0","0","0","0","0","0","0","-2.66","-4.50","-6.44","0","0","19.05"
"Dec 9, 2025 3:35:26 PM PST","25081665871","Order","S01-1989970-1892434","AXE-SH-L","Grumpy Bear 15"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","TACOMA","WA","98444","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Dec 9, 2025 4:40:42 PM PST","25081665871","Order","114-6374113-6675431","C-axe-01","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","San Francisco","CA","94105","MarketplaceFacilitator","10.99","0.95","6.99","0","0","0","0","0","-6.99","0","-0.95","-1.65","-6.10","0","0","3.24"
"Dec 9, 2025 5:39:23 PM PST","25081665871","Order","111-0924152-0804247","C-axe-01","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","BERWYN","IL","60402","MarketplaceFacilitator","10.99","1.18","0","0","0","0","0","0","0","0","-1.18","-1.65","-6.10","0","0","3.24"
"Dec 9, 2025 5:58:31 PM PST","25081665871","Order","S01-2466680-4456468","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","sim1.stores.amazon.com","Standard Orders","Amazon","BUCKHANNON","WV","26201","","0","0","0","0","0","0","0","0","0","0","0","0","-10.60","0","0","-10.60"
"Dec 9, 2025 6:09:55 PM PST","25081665871","Order","114-9905506-9368246","C-axe-02","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","PHOENIX","AZ","85019","MarketplaceFacilitator","14.99","1.36","0","0","0","0","0","0","0","0","-1.36","-2.25","-6.44","0","0","6.30"
"Dec 9, 2025 7:34:21 PM PST","25081665871","Order","111-9488433-0302657","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","OMAHA","NE","68144","MarketplaceFacilitator","35.94","2.26","0","0","0","0","0","0","-3.59","0","-2.26","-4.85","-6.44","0","0","21.06"
"Dec 9, 2025 7:46:06 PM PST","25081665871","Order","114-2090719-3835444","Axe-F-R-S","Grumpy Bear 11"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","SLOCOMB","AL","36375","MarketplaceFacilitator","34.41","2.48","0","0","0","0","0","0","-3.44","0","-2.48","-4.65","-6.24","0","0","20.08"
"Dec 9, 2025 7:56:01 PM PST","25081665871","Order","S01-5860896-0426046","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","sim1.stores.amazon.com","Standard Orders","Amazon","GREENSBURG","IN","47240","","0","0","0","0","0","0","0","0","0","0","0","0","-10.60","0","0","-10.60"
"Dec 9, 2025 11:28:38 PM PST","25081665871","Order","113-7963069-3552259","Axe-F-R-S","Grumpy Bear 11"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","Seminole","TX","79360","MarketplaceFacilitator","34.41","2.56","0","0","0","0","0","0","-3.44","0","-2.56","-4.65","-6.24","0","0","20.08"
"Dec 10, 2025 12:07:59 AM PST","25081665871","Order","111-9743448-3725001","C-axe-02","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","LOUISVILLE","KY","40219","MarketplaceFacilitator","14.99","0.90","0","0","0","0","0","0","0","0","-0.90","-2.25","-6.44","0","0","6.30"
"Dec 10, 2025 12:18:01 AM PST","25081665871","Order","113-5278894-6402658","C-axe-01","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","RUSSELLVILLE","KY","42276","MarketplaceFacilitator","10.99","0.66","0","0","0","0","0","0","0","0","-0.66","-1.65","-6.10","0","0","3.24"
"Dec 10, 2025 12:24:42 AM PST","25081665871","Order","112-0868082-2738634","AXE-SH-S","Grumpy Bear 11"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","WINTERVILLE PLT","ME","04739","MarketplaceFacilitator","34.41","1.70","0","0","0","0","0","0","-3.44","0","-1.70","-4.65","-6.24","0","0","20.08"
"Dec 10, 2025 12:52:58 AM PST","25081665871","Order","112-1384632-3165024","C-axe-01","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","BURLINGTON","WI","53105","MarketplaceFacilitator","10.99","0.60","0","0","0","0","0","0","0","0","-0.60","-1.65","-6.10","0","0","3.24"
"Dec 10, 2025 1:23:50 AM PST","25081665871","Order","112-4219572-0539438","C-axe-01","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","MIAMI","FL","33145","MarketplaceFacilitator","10.99","0.77","0","0","0","0","0","0","0","0","-0.77","-1.65","-6.10","0","0","3.24"
"Dec 10, 2025 1:28:41 AM PST","25081665871","Order","113-1041537-3160256","Axe-F-R-S","Grumpy Bear 11"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","CHESTER","VA","23831","MarketplaceFacilitator","34.41","1.86","1.00","0","0","0","0","0","-4.44","0","-1.86","-4.65","-6.24","0","0","20.08"
"Dec 10, 2025 1:59:45 AM PST","25081665871","Order","113-9027018-0837867","AXE-WS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","CONCORD","CA","94520","MarketplaceFacilitator","29.99","2.92","1.58","0","0","0","0","0","-1.58","0","-2.92","-4.50","-6.44","0","0","19.05"
"Dec 10, 2025 2:15:46 AM PST","25081665871","Order","113-2615942-8025842","Axe-F-R-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","GRAND RAPIDS","MI","49525","MarketplaceFacilitator","35.94","1.94","0.95","0","0","0","0","0","-4.54","0","-1.94","-4.85","-6.44","0","0","21.06"
"Dec 10, 2025 4:40:40 AM PST","25081665871","Service Fee","","","Cost of Advertising","","","Standard Orders","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-500.04","0","-500.04"
"Dec 10, 2025 4:42:19 AM PST","25081665871","Order","112-8615101-8494625","GB-CA-02-EAGLE","Grumpy Bear Camping Hatchet, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival (Eagle)","1","amazon.com","Standard Orders","Amazon","PHILADELPHIA","PA","19152","MarketplaceFacilitator","19.99","1.20","0","0","0","0","0","0","0","0","-1.20","-3.00","-5.68","0","0","11.31"
"Dec 10, 2025 4:47:47 AM PST","25081665871","Order","113-4800793-3809027","AXE-GBWS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","Warrenville","SC","29851","MarketplaceFacilitator","35.41","2.55","0.60","0","0","0","0","0","-4.14","0","-2.55","-4.78","0","0","0","27.09"
"Dec 10, 2025 5:36:06 AM PST","25081665871","Order","114-2274701-8928247","C-axe-01","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","SEABROOK","NH","03874","","14.99","0","0.36","0","0","0","0","0","-0.36","0","0","-2.25","-6.10","0","0","6.64"
"Dec 10, 2025 7:07:56 AM PST","25081665871","Order","S01-0926440-7266013","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","sim1.stores.amazon.com","Standard Orders","Amazon","JOHNSON CITY","TN","37615","","0","0","0","0","0","0","0","0","0","0","0","0","-10.60","0","0","-10.60"
"Dec 10, 2025 7:09:46 AM PST","25081665871","Order","114-7155342-5336208","C-axe-02","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","SALMON","ID","83467","MarketplaceFacilitator","14.99","0.90","0","0","0","0","0","0","0","0","-0.90","-2.25","-6.44","0","0","6.30"
"Dec 10, 2025 7:37:48 AM PST","25081665871","Order","114-5092518-5342635","AXE-SH-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","DESERT HOT SPRINGS","CA","92241","MarketplaceFacilitator","36.94","2.58","0","0","0","0","0","0","-3.69","0","-2.58","-4.99","-6.44","0","0","21.82"
"Dec 10, 2025 8:06:53 AM PST","25081665871","Order","112-1642515-8149011","AXE-GBWS-L","Grumpy Bear 15"" Survival Axe Camping Hatchet - Forged High Carbon Steel Blade with Walnut Wood Handle - Shock-Absorbing, Anti-Slip Grip - Ideal for Bu","1","amazon.com","Standard Orders","Amazon","BETTENDORF","IA","52722","MarketplaceFacilitator","34.41","2.17","0","0","0","0","0","0","-3.44","0","-2.17","-4.65","-6.44","0","0","19.88"
"Dec 10, 2025 8:10:48 AM PST","25081665871","Order","111-2526949-1601800","C-axe-01","Full Tang Survival Camping Axe with Wood Ergonomic Handle and Nylon Sheath Sheath - High Carbon Stainless Steel, Multi-Tool for Outdoor, Hunting, Emer","1","amazon.com","Standard Orders","Amazon","Wright","WY","82732","MarketplaceFacilitator","10.99","0.55","0","0","0","0","0","0","0","0","-0.55","-1.65","-6.10","0","0","3.24"
"Dec 10, 2025 8:15:57 AM PST","25081665871","Order","112-5724377-2342632","GB-CA-02-EAGLE","Grumpy Bear Camping Hatchet, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival (Eagle)","1","amazon.com","Standard Orders","Amazon","OOLTEWAH","TN","37363","MarketplaceFacilitator","19.99","1.85","6.99","0","0","0","0","0","-6.99","0","-1.85","-3.00","-5.68","0","0","11.31"
"Dec 10, 2025 8:19:24 AM PST","25081665871","Order","111-5862847-5553842","GB-CA-02-EAGLE","Grumpy Bear Camping Hatchet, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival (Eagle)","1","amazon.com","Standard Orders","Amazon","DERIDDER","LA","70634","MarketplaceFacilitator","19.99","1.95","0","0","0","0","0","0","0","0","-1.95","-3.00","-5.68","0","0","11.31"
"Dec 10, 2025 8:29:41 AM PST","25081665871","Order","S01-4571739-6480447","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","sim1.stores.amazon.com","Standard Orders","Amazon","LINCOLN","NE","68501","","0","0","0","0","0","0","0","0","0","0","0","0","-7.27","0","0","-7.27"
"Dec 10, 2025 10:30:33 AM PST","25081665871","Order","S01-4733034-3674845","AXE-SH-S","Grumpy Bear 11"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","KINSALE","VA","22488","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
"Dec 10, 2025 10:37:25 AM PST","25081665871","Order","111-3812040-6205806","GB-CA-02-TIGER","Grumpy Bear Camping Hatchet with Tiger Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","amazon.com","Standard Orders","Amazon","WATERFORD","MI","48327","MarketplaceFacilitator","14.99","0.90","0","0","0","0","0","0","0","0","-0.90","-2.25","-5.84","0","0","6.90"
"Dec 10, 2025 11:22:53 AM PST","25081665871","Order","S01-2584356-6298869","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","sim1.stores.amazon.com","Standard Orders","Amazon","BYBEE","TN","37713","","0","0","0","0","0","0","0","0","0","0","0","0","-10.60","0","0","-10.60"
"Dec 10, 2025 12:27:42 PM PST","25081665871","Order","S01-7500111-1658855","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","sim1.stores.amazon.com","Standard Orders","Amazon","JASPER","GA","30143","","0","0","0","0","0","0","0","0","0","0","0","0","-10.60","0","0","-10.60"
"Dec 10, 2025 12:43:49 PM PST","25081665871","Order","S01-0734039-1831605","GB-CA-02-LION","Grumpy Bear Camping Hatchet with Lion Carving, Full Tang Outdoor Axe with Decorative Handle, Durable Forged Blade for Hiking, Bushcraft, and Survival","1","sim1.stores.amazon.com","Standard Orders","Amazon","SALEM","KY","42078","","0","0","0","0","0","0","0","0","0","0","0","0","-10.60","0","0","-10.60"
"Dec 10, 2025 1:27:08 PM PST","25081665871","Order","S01-5359968-4939604","AXE-SH-S","Grumpy Bear 11"" Survival Axe Camping Hatchet – Forged High Carbon Steel Blade with Walnut Wood Handle – Shock-Absorbing, Anti-Slip Grip – Ideal for Bushcraft, Wood Splitting & Outdoor Adventures","1","sim1.stores.amazon.com","Standard Orders","Amazon","BOTHELL","WA","98012","","0","0","0","0","0","0","0","0","0","0","0","0","-11.75","0","0","-11.75"
