"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Dec 4, 2025 6:18:43 p.m. PST","25070279451","Order","S01-4824728-1858860","","FBA transportation fee","","siprod.stores.amazon.ca","Amazon","SASKATOON","SK","S7H 1J","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-7.50","-7.50"
"Dec 4, 2025 6:23:03 p.m. PST","25070279451","Order","S01-0101081-0027640","KF02-BBJ","Dream Reach Chef Knife, Japanese Kitchen Knife, Sharp Stainless Steel Viking Style Meat Knife with Wooden Handle, Feather Design Cooking Knife with Sheath & Gift Box, Gift for Men and Chefs","1","siprod.stores.amazon.ca","Amazon","PRINCE ALBERT","SK","S6V 3C","","0","0","0","0","0","0","0","0","0","0","0","0","-4.09","0","0","-4.09"
"Dec 4, 2025 6:23:03 p.m. PST","25070279451","Order","S01-0101081-0027640","","FBA transportation fee","","siprod.stores.amazon.ca","Amazon","PRINCE ALBERT","SK","S6V 3C","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-7.50","-7.50"
"Dec 4, 2025 7:23:58 p.m. PST","25070279451","Order","701-6547058-1842617","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Abbotsford","British Columbia","V3G 0E","Combined TCS+MTC","25.73","3.09","0","0","0","0","0","0","0","0","-3.09","-3.86","-7.65","0","0","14.22"
"Dec 4, 2025 8:22:17 p.m. PST","25070279451","Order","702-5649641-1727467","KF05-BBJ","Dream Reach Meat Cleaver Knife Heavy Duty Bone Chopper High Carbon Steel Butcher Axe Bone Cutting Knife Hand Forged Butcher Knife for Kitchen Outdoor","1","amazon.ca","Amazon","Edmonton","Alberta","T5M 4C","Combined TCS+MTC","35.09","1.75","5.90","0","0","0","0","0","-5.90","0","-1.75","-5.26","-9.58","0","0","20.25"
"Dec 4, 2025 9:10:57 p.m. PST","25070279451","Order","S01-9578374-0504453","KF04-BBJ","Dream Reach Meat Bone Cleaver Knife for Meat Cutting Handmade Heavy Duty Butcher Axes Hand Forged Full Tang Chopper for Kitchen Outdoor BBQ Chef Gifts Idea Men Black","1","siprod.stores.amazon.ca","Amazon","WATERLOO","ON","N2L 3X","","0","0","0","0","0","0","0","0","0","0","0","0","-3.82","0","0","-3.82"
"Dec 4, 2025 9:10:57 p.m. PST","25070279451","Order","S01-9578374-0504453","","FBA transportation fee","","siprod.stores.amazon.ca","Amazon","WATERLOO","ON","N2L 3X","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","-8.27","-8.27"
"Dec 4, 2025 9:33:12 p.m. PST","25070279451","Order","702-5886605-0261822","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Sackville","New Brunswick","E4L 3K","Combined TCS+MTC","25.73","3.86","0","0","0","0","0","0","0","0","-3.86","-3.86","-7.65","0","0","14.22"
"Dec 4, 2025 9:42:44 p.m. PST","25070279451","Adjustment","702-6467128-7943418","KF01-BBJ","FBA Inventory Reimbursement - Customer Return","1","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22.94","22.94"
"Dec 4, 2025 10:23:29 p.m. PST","25070279451","Order","701-9156734-5903400","KF02-BBJ","Dream Reach Chef Knife, Japanese Kitchen Knife, Sharp Stainless Steel Viking Style Meat Knife with Wooden Handle, Feather Design Cooking Knife with Sh","1","amazon.ca","Amazon","Toronto","ON","M2M1N","Combined TCS+MTC","28.49","3.70","0","0","0","0","0","0","0","0","-3.70","-4.27","-7.13","0","0","17.09"
