date/time,settlement id,type,order id,sku,description,quantity,marketplace,fulfillment,order city,order state,order postal,tax collection model,product sales,product sales tax,shipping credits,shipping credits tax,gift wrap credits,gift wrap credits tax,Regulatory fee,Tax on regulatory fee,promotional rebates,promotional rebates tax,marketplace withheld tax,selling fees,fba fees,other transaction fees,other,total
06.01.2026 01:52:31 UTC,26246931992,Bestellung,S02-7187884-2589525,KF015-Fish6,PURPLEBIRD Filetiermesser f¨¹r Fisch 15 CM mit Scheide. 440C Edelstahl Fischmesser zum Schneiden von Fleisch mit Holzgriff. Filetiermesser Fisch K¨¹che & Outdoor zum Fischen. Grillen f¨¹r M?nner,1,si-prod-marketplace-de.stores.amazon.de,Amazon,Hamburg,Hamburg,22047,,0,0,0,0,0,0,0,0,0,0,-5.56,0,0,-5.56,0,0
06.01.2026 03:41:27 UTC,26246931992,Bestellung,305-5059787-6305155,CZ002-XXL,PURPLEBIRD Grillspachtel Set aus Edelstahl. Plancha Spachtels Set mit Gro? Grillwender f¨¹r Smash Burger. Grill Geschenke f¨¹r M?nner,1,amazon.de,Amazon,L¨¹neburg,,21339,MarketplaceFacilitator,17.24,3.27,0,0,0,0,0,0,-3.27,-3.08,-4.08,0,0,10.08,0,0
06.01.2026 05:19:59 UTC,26246931992,Bestellung,302-9099742-4628352,KF015-Fish7,PURPLEBIRD 18CM Filetiermesser f¨¹r Fisch mit Scheide. 440C Edelstahl Fischmesser zum Schneiden von Fleisch mit Holzgriff. Filetiermesser Fisch K¨¹che,1,amazon.de,Amazon,Zell Am Harmersbach,Deutschland,77736,MarketplaceFacilitator,24.36,4.63,0,0,0,0,0,0,-4.63,-4.35,-3.04,0,0,16.97,0,0
06.01.2026 05:39:16 UTC,26246931992,Bestellung,303-9140969-8757124,PB-OK-02,PURPLEBIRD Survival Messer Feststehende Klinge Scharfes G¨¹rtelmesser mit Lederscheide. Camping Messer Outdoor Geschenk f¨¹r Mann und Sammlung,1,amazon.de,Amazon,Oerlinghausen,,33813,MarketplaceFacilitator,38.65,7.34,0,0,0,0,0,0,-7.34,-5.98,-5.27,0,0,27.4,0,0
06.01.2026 06:00:18 UTC,26246931992,Bestellung,S02-1460419-5863127,Camp-S,PURPLEBIRD Camping-Besteck Set Silberner - 10-teiliges Geschirr Set f¨¹r 2 Personen bei Picknick & Reisen Tragbares Edelstahl Geschirr Set Mit Etui deal f¨¹r Outdoor. Camping,1,si-prod-marketplace-de.stores.amazon.de,Amazon,Poxdorf,Bayern,91099,,0,0,0,0,0,0,0,0,0,0,-7.92,0,0,-7.92,0,0
06.01.2026 07:19:59 UTC,26246931992,Bestellung,302-0414325-6710765,amzn.gr.CZ008-Brush-UEDkQ8K94XwrtycOF-LN,PURPLEBIRD BBQ-Grillb¨¹rste 3 in 1 f¨¹r Gussrost. Edelstahl. lange Holzgriff. Ersatzb¨¹rste,1,amazon.de,Amazon,Moosthenning,Bayern,84164,MarketplaceFacilitator,13.66,2.59,0,0,0,0,0,0,-2.59,-2.11,-4.08,0,0,7.47,0,0
06.01.2026 08:09:04 UTC,26246931992,Bestellung,304-1607275-8578719,HS-KidRedStraight,PURPLEBIRD Haarschere Friseurschere 6-Zoll Edelstahl Sichere Runde Tipps Haarschneideschere Extra Professionelle Haarschnitt Schere f¨¹r Kinder. Perfe,1,amazon.de,Amazon,Rinteln,,31737,MarketplaceFacilitator,18.48,3.51,0,0,0,0,0,0,-3.51,-3.3,-3.95,0,0,11.23,0,0
06.01.2026 09:29:37 UTC,26246931992,Bestellung,306-1805319-8030702,HS-KidRedStraight,PURPLEBIRD Haarschere Friseurschere 6-Zoll Edelstahl Sichere Runde Tipps Haarschneideschere Extra Professionelle Haarschnitt Schere f¨¹r Kinder. Perfe,1,amazon.de,Amazon,Schkeuditz,,04435,MarketplaceFacilitator,18.48,3.51,0,0,0,0,0,0,-3.51,-3.3,-3.95,0,0,11.23,0,0
06.01.2026 12:06:19 UTC,26246931992,Bestellung,028-9599510-3665921,CZ002-XXL,PURPLEBIRD Grillspachtel Set aus Edelstahl. Plancha Spachtels Set mit Gro? Grillwender f¨¹r Smash Burger. Grill Geschenke f¨¹r M?nner,1,amazon.de,Amazon,Melle,,49328,MarketplaceFacilitator,17.24,3.27,1.68,0.32,0,0,-1.68,-0.32,-3.27,-3.08,-4.08,0,0,10.08,0,0
06.01.2026 12:49:02 UTC,26246931992,Bestellung,302-8435464-7473104,HWD02-ZNO,PURPLEBIRD Outdoor Messer. Jagdmesser Feststehende Klinge. 440C Edelstahl Bushcraft Camping Messer. Full Tang Scharfe Survival Messer mit Holster (24c,1,amazon.de,Amazon,Unna,Nordrhein-Westfalen,59427,MarketplaceFacilitator,22.18,4.21,0,0,0,0,0,0,-4.21,-3.43,-3.04,0,0,15.71,0,0
06.01.2026 12:49:30 UTC,26246931992,Bestellung,302-9138371-8547560,HWD02-ZNO,PURPLEBIRD Outdoor Messer. Jagdmesser Feststehende Klinge. 440C Edelstahl Bushcraft Camping Messer. Full Tang Scharfe Survival Messer mit Holster (24c,1,amazon.de,Amazon,Unna,Nordrhein-Westfalen,59427,MarketplaceFacilitator,22.18,4.21,0,0,0,0,0,0,-4.21,-3.43,-3.04,0,0,15.71,0,0
06.01.2026 13:27:38 UTC,26246931992,Bestellung,306-2723844-5549149,GK02,PURPLE BIRD GK02 Gefl¨¹gelschere K¨¹chenschere Profi. 4mm Edelstahl Knochenschere mit Sicherheitsschloss & Federbelastung. 103¡ã Schneidwinkel f¨¹r Fl,1,amazon.de,Amazon,Saalburg-ebersdorf,,07929,MarketplaceFacilitator,22.68,4.31,0,0,0,0,0,0,-4.31,-4.05,-3.04,0,0,15.59,0,0
06.01.2026 13:33:36 UTC,26246931992,Bestellung,304-7075068-3200324,HWD02-ZNO,PURPLEBIRD Outdoor Messer. Jagdmesser Feststehende Klinge. 440C Edelstahl Bushcraft Camping Messer. Full Tang Scharfe Survival Messer mit Holster (24c,1,amazon.de,Amazon,Trier,,54290,MarketplaceFacilitator,22.18,4.21,0,0,0,0,0,0,-4.21,-3.43,-3.04,0,0,15.71,0,0
