"Includes Amazon Marketplace, Fulfillment by Amazon (FBA), and Amazon Webstore transactions"
"All amounts in CAD, unless specified"
"Definitions:"
"Sales tax collected: Includes sales tax collected from buyers for product sales, shipping, and gift wrap."
"Selling fees: Includes variable closing fees and referral fees."
"Other transaction fees: Includes shipping chargebacks and shipping holdbacks."
"Other: Includes non-order transaction amounts. For more details, see the ""Type"" and ""Description"" columns for each order ID."
"date/time","settlement id","type","order id","sku","description","quantity","marketplace","fulfillment","order city","order state","order postal","tax collection model","product sales","product sales tax","shipping credits","shipping credits tax","gift wrap credits","gift wrap credits tax","Regulatory fee","Tax on regulatory fee","promotional rebates","promotional rebates tax","marketplace withheld tax","selling fees","fba fees","other transaction fees","other","total"
"Nov 22, 2025 7:23:27 a.m. PST","24967064061","Order","701-3039874-2436255","KF01-BBJ","Dream Reach Viking Cleaver Knife Butcher Meat Cutting Boning Knife High Carbon Steel Kitchen Axe with Sheath Home Outdoor BBQ Camping Birthday Christm","1","amazon.ca","Amazon","La Ronge","Saskatchewan","S0J 1L","Combined TCS+MTC","39.99","4.40","2.61","0","0","0","0","0","-2.61","0","-4.40","-6.00","-8.19","0","0","25.80"
"Nov 22, 2025 7:31:00 a.m. PST","24967064061","Order","701-6614810-8527441","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","2","amazon.ca","Amazon","Vancouver","British Columbia","V5T 1E","Combined TCS+MTC","75.98","9.12","0","0","0","0","0","0","0","0","-9.12","-11.40","-15.30","0","0","49.28"
"Nov 22, 2025 8:02:14 a.m. PST","24967064061","Order","701-8003713-9296251","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","brossard","Quebec","J4Y 0B","Combined TCS+MTC","29.99","4.49","0","0","0","0","0","0","0","0","-4.49","-4.50","-7.65","0","0","17.84"
"Nov 22, 2025 11:01:29 a.m. PST","24967064061","Order","702-1195222-3185039","KF01-BBJ","Dream Reach Viking Cleaver Knife Butcher Meat Cutting Boning Knife High Carbon Steel Kitchen Axe with Sheath Home Outdoor BBQ Camping Birthday Christm","1","amazon.ca","Amazon","TORONTO","Ontario","M1K 4R","Combined TCS+MTC","38.24","4.97","0","0","0","0","0","0","0","0","-4.97","-5.74","-7.65","0","0","24.85"
"Nov 22, 2025 12:22:33 p.m. PST","24967064061","Order","702-2946642-5539444","KF05-BBJ","Dream Reach Meat Cleaver Knife Heavy Duty Bone Chopper High Carbon Steel Butcher Axe Bone Cutting Knife Hand Forged Butcher Knife for Kitchen Outdoor","1","amazon.ca","Amazon","Calgary","Alberta","T1Y 3L","Combined TCS+MTC","45.99","2.30","0","0","0","0","0","0","0","0","-2.30","-6.90","-10.25","0","0","28.84"
"Nov 22, 2025 1:20:42 p.m. PST","24967064061","Service Fee","","","Cost of advertising","","","","","","","","0","0","0","0","0","0","0","0","0","0","0","0","0","-502.33","0","-502.33"
"Nov 22, 2025 3:40:58 p.m. PST","24967064061","Order","701-4877944-1726639","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Montreal","Quebec","H4E 1W","Combined TCS+MTC","29.99","4.49","0","0","0","0","0","0","0","0","-4.49","-4.50","-7.65","0","0","17.84"
"Nov 22, 2025 8:13:26 p.m. PST","24967064061","Order","702-1142548-0561801","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","Mississauga","Ontario","L5A 2V","Combined TCS+MTC","37.99","4.94","2.39","0","0","0","0","0","-2.39","0","-4.94","-5.70","-7.65","0","0","24.64"
"Nov 22, 2025 10:35:52 p.m. PST","24967064061","Order","701-6299580-3427413","9B-5VGN-40SH","Dream Reach 2 Pack Kitchen Scissors, Premium All-Metal Kitchen Shears, Heavy Duty Poultry Shears for Food, Food-Grade Stainless Steel Scissors, Gift f","1","amazon.ca","Amazon","London","Ontario","N6G 0V","Combined TCS+MTC","29.99","3.90","0","0","0","0","0","0","0","0","-3.90","-4.50","-7.65","0","0","17.84"
"Nov 22, 2025 11:20:14 p.m. PST","24967064061","Order","701-5692780-2186600","KF02-BBJ","Dream Reach Chef Knife, Japanese Kitchen Knife, Sharp Stainless Steel Viking Style Meat Knife with Wooden Handle, Feather Design Cooking Knife with Sh","1","amazon.ca","Amazon","Cobourg","Ontario","K9A3P","Combined TCS+MTC","43.99","5.72","0","0","0","0","0","0","0","0","-5.72","-6.60","-7.13","0","0","30.26"
"Nov 23, 2025 2:43:30 a.m. PST","24967064061","Order","701-8041575-1236211","KF01-BBJ","Dream Reach Viking Cleaver Knife Butcher Meat Cutting Boning Knife High Carbon Steel Kitchen Axe with Sheath Home Outdoor BBQ Camping Birthday Christm","1","amazon.ca","Amazon","St-Onesime","Quebec","G0R 3W","Combined TCS+MTC","39.99","5.99","0","0","0","0","0","0","0","0","-5.99","-6.00","-7.65","0","0","26.34"
"Nov 23, 2025 3:29:08 a.m. PST","24967064061","Amazon fees","f661e091-2f42-46fb-8ab3-5c1e2159e4e4","","Coupon participation fee","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","-2.00","0","0","0","-2.00"
"Nov 23, 2025 3:35:02 a.m. PST","24967064061","Amazon fees","f661e091-2f42-46fb-8ab3-5c1e2159e4e4","","Coupon performance-based fee","","Amazon.ca","","","","","","0","0","0","0","0","0","0","0","0","0","0","-9.01","0","0","0","-9.01"
